Date	Open	High	Low	Close	Volume
2017-12-01	71955.0	72472.0	71488.0	72264.0	3003100
2017-12-04	72266.0	73749.0	72266.0	73090.0	3038600
2017-12-05	73090.0	74166.0	72319.0	72546.0	2913300
2017-12-06	72535.0	73418.0	71906.0	73268.0	3099300
2017-12-07	73268.0	73268.0	71356.0	72487.0	3260800
2017-12-08	72489.0	73425.0	72489.0	72732.0	3085600
2017-12-11	72775.0	73361.0	72498.0	72800.0	2450200
2017-12-12	72800.0	73814.0	71798.0	73814.0	2956100
2017-12-13	73827.0	74622.0	72569.0	72914.0	4494700
2017-12-14	72913.0	72913.0	71969.0	72429.0	3491800
2017-12-15	72428.0	73069.0	72277.0	72608.0	4659500
2017-12-18	72621.0	73519.0	72621.0	73115.0	3202900
2017-12-19	73122.0	73139.0	72347.0	72680.0	2351600
2017-12-20	72680.0	73492.0	72680.0	73367.0	2219600
2017-12-21	73367.0	75133.0	73265.0	75133.0	3056400
2017-12-22	75128.0	75227.0	74623.0	75187.0	1906900
2017-12-25	0.0	0.0	0.0	0.0	0
2017-12-26	75187.0	75758.0	74924.0	75688.0	1579700
2017-12-27	75708.0	76293.0	75708.0	76073.0	1792200
2017-12-28	76077.0	76437.0	76077.0	76402.0	2083000
2017-12-29	76077.0	76437.0	76077.0	76402.0	0
2018-01-02	76403.0	77909.0	76403.0	77891.0	2880300
2018-01-03	77889.0	78414.0	77602.0	77995.0	3142200
2018-01-04	77998.0	79135.0	77998.0	78647.0	3486100
2018-01-05	78644.0	79071.0	78218.0	79071.0	2747100
2018-01-08	79070.0	79395.0	78631.0	79379.0	2550800
2018-01-09	79379.0	79415.0	78699.0	78864.0	3458600
2018-01-10	78864.0	78864.0	78164.0	78201.0	2759900
2018-01-11	78201.0	79365.0	78201.0	79365.0	3409400
2018-01-12	79365.0	79440.0	78861.0	79349.0	3577800
2018-01-15	79349.0	79847.0	79349.0	79752.0	1941000
2018-01-16	79751.0	80246.0	79668.0	79832.0	2982500
2018-01-17	79832.0	81189.0	79828.0	81189.0	3341200
2018-01-18	81185.0	81367.0	80498.0	80963.0	3429600
2018-01-19	80965.0	81429.0	80854.0	81220.0	3123200
2018-01-22	81220.0	81675.0	80923.0	81675.0	2693000
2018-01-23	81676.0	81676.0	80524.0	80678.0	3711200
2018-01-24	80679.0	83680.0	80679.0	83680.0	5503700
2018-01-25	80679.0	83680.0	80679.0	83680.0	0
2018-01-26	83680.0	85531.0	83680.0	85531.0	5410600
2018-01-29	85531.0	85531.0	84341.0	84698.0	3889600
2018-01-30	84697.0	84697.0	83804.0	84482.0	3566000
2018-01-31	84485.0	86213.0	84484.0	84913.0	4233500
2018-02-01	84913.0	86028.0	84833.0	85495.0	4085300
2018-02-02	85495.0	85495.0	83831.0	84041.0	3376900
2018-02-05	84040.0	84311.0	81861.0	81861.0	3253600
2018-02-06	81857.0	84162.0	80804.0	83894.0	5599100
2018-02-07	83894.0	84410.0	82548.0	82767.0	3886000
2018-02-08	82773.0	83501.0	81109.0	81533.0	4011400
2018-02-09	81532.0	81897.0	79690.0	80899.0	4283400
2018-02-14	80901.0	83782.0	80901.0	83543.0	3910700
2018-02-15	83551.0	84686.0	83551.0	84291.0	3489300
2018-02-16	84291.0	84575.0	83824.0	84525.0	3475800
2018-02-19	84525.0	84956.0	84525.0	84793.0	2088900
2018-02-20	84792.0	86290.0	84261.0	85804.0	4078100
2018-02-21	85804.0	87358.0	85804.0	86052.0	4815500
2018-02-22	86050.0	87159.0	86050.0	86686.0	3535700
2018-02-23	86690.0	87345.0	86138.0	87293.0	4178600
2018-02-26	87296.0	88318.0	87242.0	87653.0	4047100
2018-02-27	87649.0	87839.0	86613.0	86935.0	3534700
2018-02-28	86939.0	87109.0	85431.0	85481.0	5947100
2018-03-01	85337.0	86260.0	84640.0	85378.0	4341300
2018-03-02	85378.0	85761.0	83897.0	85761.0	3884300
2018-03-05	85292.0	86165.0	85053.0	86023.0	3425200
2018-03-06	86023.0	86931.0	85653.0	85653.0	3608600
2018-03-07	85653.0	85653.0	84397.0	85484.0	3456800
2018-03-08	85510.0	85830.0	84491.0	84985.0	3694700
2018-03-09	84987.0	86389.0	84749.0	86371.0	3481500
2018-03-12	86386.0	87046.0	86386.0	86900.0	2602900
2018-03-13	86902.0	87333.0	86119.0	86384.0	2735800
2018-03-14	86383.0	86970.0	85691.0	86051.0	2561000
2018-03-15	86051.0	86051.0	84720.0	84928.0	3840100
2018-03-16	84928.0	85495.0	84525.0	84886.0	5446200
2018-03-19	84886.0	84886.0	83678.0	83913.0	3330600
2018-03-20	83919.0	84412.0	83682.0	84164.0	2682000
2018-03-21	84166.0	85145.0	84080.0	84977.0	3260900
2018-03-22	84984.0	85499.0	84197.0	84768.0	3241700
2018-03-23	84766.0	85450.0	84042.0	84377.0	3176900
2018-03-26	84377.0	85553.0	84357.0	85088.0	2355600
2018-03-27	85103.0	85296.0	83542.0	83808.0	2948400
2018-03-28	83806.0	83889.0	82889.0	83874.0	2911400
2018-03-29	83874.0	85708.0	83874.0	85366.0	3150300
2018-04-02	85365.0	85675.0	84166.0	84666.0	2598500
2018-04-03	84669.0	85411.0	84210.0	84623.0	2579000
2018-04-04	84610.0	84610.0	82826.0	84360.0	2948300
2018-04-05	84374.0	86148.0	84374.0	85210.0	4257700
2018-04-06	85210.0	85210.0	83833.0	84820.0	3069100
2018-04-09	84832.0	85110.0	83155.0	83307.0	3174800
2018-04-10	83312.0	84538.0	83312.0	84510.0	3518700
2018-04-11	84494.0	85417.0	84340.0	85246.0	3370600
2018-04-12	85246.0	85577.0	85025.0	85444.0	2837000
2018-04-13	85441.0	85441.0	84144.0	84334.0	3504200
2018-04-16	84328.0	84591.0	82762.0	82862.0	2913400
2018-04-17	82862.0	84191.0	82810.0	84086.0	2628600
2018-04-18	84090.0	86149.0	84090.0	85776.0	4196900
2018-04-19	85775.0	86059.0	85197.0	85824.0	3522500
2018-04-20	85823.0	85823.0	85025.0	85550.0	2990100
2018-04-23	85520.0	85746.0	84711.0	85602.0	2426000
2018-04-24	85603.0	86578.0	85106.0	85469.0	2845000
2018-05-25	80123.4531	80628.8516	78622.4141	78897.6641	0
Date	Open	High	Low	Close	Volume
2017-12-01	71955.0	72472.0	71488.0	72264.0	3003100
2017-12-04	72266.0	73749.0	72266.0	73090.0	3038600
2017-12-05	73090.0	74166.0	72319.0	72546.0	2913300
2017-12-06	72535.0	73418.0	71906.0	73268.0	3099300
2017-12-07	73268.0	73268.0	71356.0	72487.0	3260800
2017-12-08	72489.0	73425.0	72489.0	72732.0	3085600
2017-12-11	72775.0	73361.0	72498.0	72800.0	2450200
2017-12-12	72800.0	73814.0	71798.0	73814.0	2956100
2017-12-13	73827.0	74622.0	72569.0	72914.0	4494700
2017-12-14	72913.0	72913.0	71969.0	72429.0	3491800
2017-12-15	72428.0	73069.0	72277.0	72608.0	4659500
2017-12-18	72621.0	73519.0	72621.0	73115.0	3202900
2017-12-19	73122.0	73139.0	72347.0	72680.0	2351600
2017-12-20	72680.0	73492.0	72680.0	73367.0	2219600
2017-12-21	73367.0	75133.0	73265.0	75133.0	3056400
2017-12-22	75128.0	75227.0	74623.0	75187.0	1906900
2017-12-25	0.0	0.0	0.0	0.0	0
2017-12-26	75187.0	75758.0	74924.0	75688.0	1579700
2017-12-27	75708.0	76293.0	75708.0	76073.0	1792200
2017-12-28	76077.0	76437.0	76077.0	76402.0	2083000
2017-12-29	76077.0	76437.0	76077.0	76402.0	0
2018-01-02	76403.0	77909.0	76403.0	77891.0	2880300
2018-01-03	77889.0	78414.0	77602.0	77995.0	3142200
2018-01-04	77998.0	79135.0	77998.0	78647.0	3486100
2018-01-05	78644.0	79071.0	78218.0	79071.0	2747100
2018-01-08	79070.0	79395.0	78631.0	79379.0	2550800
2018-01-09	79379.0	79415.0	78699.0	78864.0	3458600
2018-01-10	78864.0	78864.0	78164.0	78201.0	2759900
2018-01-11	78201.0	79365.0	78201.0	79365.0	3409400
2018-01-12	79365.0	79440.0	78861.0	79349.0	3577800
2018-01-15	79349.0	79847.0	79349.0	79752.0	1941000
2018-01-16	79751.0	80246.0	79668.0	79832.0	2982500
2018-01-17	79832.0	81189.0	79828.0	81189.0	3341200
2018-01-18	81185.0	81367.0	80498.0	80963.0	3429600
2018-01-19	80965.0	81429.0	80854.0	81220.0	3123200
2018-01-22	81220.0	81675.0	80923.0	81675.0	2693000
2018-01-23	81676.0	81676.0	80524.0	80678.0	3711200
2018-01-24	80679.0	83680.0	80679.0	83680.0	5503700
2018-01-25	80679.0	83680.0	80679.0	83680.0	0
2018-01-26	83680.0	85531.0	83680.0	85531.0	5410600
2018-01-29	85531.0	85531.0	84341.0	84698.0	3889600
2018-01-30	84697.0	84697.0	83804.0	84482.0	3566000
2018-01-31	84485.0	86213.0	84484.0	84913.0	4233500
2018-02-01	84913.0	86028.0	84833.0	85495.0	4085300
2018-02-02	85495.0	85495.0	83831.0	84041.0	3376900
2018-02-05	84040.0	84311.0	81861.0	81861.0	3253600
2018-02-06	81857.0	84162.0	80804.0	83894.0	5599100
2018-02-07	83894.0	84410.0	82548.0	82767.0	3886000
2018-02-08	82773.0	83501.0	81109.0	81533.0	4011400
2018-02-09	81532.0	81897.0	79690.0	80899.0	4283400
2018-02-14	80901.0	83782.0	80901.0	83543.0	3910700
2018-02-15	83551.0	84686.0	83551.0	84291.0	3489300
2018-02-16	84291.0	84575.0	83824.0	84525.0	3475800
2018-02-19	84525.0	84956.0	84525.0	84793.0	2088900
2018-02-20	84792.0	86290.0	84261.0	85804.0	4078100
2018-02-21	85804.0	87358.0	85804.0	86052.0	4815500
2018-02-22	86050.0	87159.0	86050.0	86686.0	3535700
2018-02-23	86690.0	87345.0	86138.0	87293.0	4178600
2018-02-26	87296.0	88318.0	87242.0	87653.0	4047100
2018-02-27	87649.0	87839.0	86613.0	86935.0	3534700
2018-02-28	86939.0	87109.0	85431.0	85481.0	5947100
2018-03-01	85337.0	86260.0	84640.0	85378.0	4341300
2018-03-02	85378.0	85761.0	83897.0	85761.0	3884300
2018-03-05	85292.0	86165.0	85053.0	86023.0	3425200
2018-03-06	86023.0	86931.0	85653.0	85653.0	3608600
2018-03-07	85653.0	85653.0	84397.0	85484.0	3456800
2018-03-08	85510.0	85830.0	84491.0	84985.0	3694700
2018-03-09	84987.0	86389.0	84749.0	86371.0	3481500
